DATE,SHARE_CODE,ISSUER_NAME,INVESTOR_NAME,INVESTOR_TYPE,LOCAL_FOREIGN,NATIONALITY,DOMICILE,HOLDINGS_SCRIPLESS,HOLDINGS_SCRIP,TOTAL_HOLDING_SHARES,PERCENTAGE
02-27-26,AKSI,MINERAL SUMBERDAYA MANDIRI Tbk,PT BATULICIN ENAM SEMBILAN TRANSPORTASI,CP,L,,INDONESIA,3.299000000000,662.4000000000,665.699000000000,"92.0,46"
02-27-26,ALDO,ALKINDO NARATAMA Tbk,PT.GOLDEN ARISTA INTERNATIONAL,CP,L,,INDONESIA,1.810.571.784,0,1.810.571.784,67.000004
02-27-26,ALDO,ALKINDO NARATAMA Tbk,VERY BUDIAWAN,ID,L,INDONESIAN,INDONESIA,103.650.948,0,103.650.948,"3.0,84"
02-27-26,ALDO,ALKINDO NARATAMA Tbk,HILDA SUTANTO,ID,L,INDONESIAN,INDONESIA,92.8410.438,0,92.8410.438,"3.0,44"
02-27-26,ALDO,ALKINDO NARATAMA Tbk,DADANG KURNIAWAN WIKARA,ID,L,INDONESIAN,INDONESIA,90.727000000000,0,90.727000000000,"3.0,36"
02-27-26,ALDO,ALKINDO NARATAMA Tbk,PT ARDANA INVESTAMA INDONESIA,CP,L,,INDONESIA,88.526000000000,0,88.526000000000,"0.0,28"
02-27-26,ALDO,ALKINDO NARATAMA Tbk,LILI MULYADI SUTANTO,ID,L,INDONESIAN,INDONESIA,84.3070.692,0,84.3070.692,"0.0,12"
02-27-26,ALDO,ALKINDO NARATAMA Tbk,PT PABRIK KERTAS NOREE INDONESIA,CP,L,,INDONESIA,57.587000000000,0,57.587000000000,"2.0,13"
02-27-26,ALDO,ALKINDO NARATAMA Tbk,IRENE SASTROAMIJOYO,ID,L,INDONESIAN,INDONESIA,55.99000000000,0,55.99000000000,2.000007
02-27-26,ALDO,ALKINDO NARATAMA Tbk,HERWANTO SUTANTO,ID,L,INDONESIAN,INDONESIA,49.23000000000,0,49.23000000000,"0.0,82"
02-27-26,ALDO,ALKINDO NARATAMA Tbk,HERLAMBANG PUTRA SURJADI,ID,L,INDONESIAN,INDONESIA,0.0.220,0,0.0.220,"1.0,73"
02-27-26,ALDO,ALKINDO NARATAMA Tbk,WILLY SOESANTO,ID,L,INDONESIAN,,45.65200000002,0,45.65200000002,"1.0,69"
02-27-26,ALDO,ALKINDO NARATAMA Tbk,SONNY KOESOEMAHARSONO,ID,L,INDONESIAN,INDONESIA,33.7790.198,0,33.7790.198,"0.0,25"
02-27-26,ALDO,ALKINDO NARATAMA Tbk,EDDY YUSUF,ID,L,INDONESIAN,INDONESIA,28.5760.712,0,28.5760.712,1.000006
02-27-26,ALII,ANCARA LOGISTICS INDONESIA Tbk,PT. GRAHA ADIKA NIAGA,CP,L,,INDONESIA,04-30-02,0,04-30-02,"32.0,87"
02-27-26,ALII,ANCARA LOGISTICS INDONESIA Tbk,SOLOMED CAPITAL PTE LTD,CP,A,,SINGAPORE,03-31-98,0,03-31-98,"31.0,58"
02-27-26,ALII,ANCARA LOGISTICS INDONESIA Tbk,BORNEO LOGISTICS SERVICES PTE. LTD.,CP,A,,SINGAPORE,12-31-43,0,12-31-43,"0.0,02"
02-27-26,ALII,ANCARA LOGISTICS INDONESIA Tbk,ABUNDANTIA FUND SPC,MF,A,,CAYMAN ISLANDS,789.281000000000,0,789.281000000000,"4.0,99"
02-27-26,ALII,ANCARA LOGISTICS INDONESIA Tbk,PINNACLEIQ INCORPORATED VCC SUB-FUND,MF,A,,MAURITIUS,765.857000000000,0,765.857000000000,"4.0,84"
02-27-26,ALII,ANCARA LOGISTICS INDONESIA Tbk,EMINENCE GLOBAL FUND PCC,MF,A,,MAURITIUS,747.227000000000,0,747.227000000000,"0.0,72"
02-27-26,ALII,ANCARA LOGISTICS INDONESIA Tbk,NALINKANT AMRATLAL RATHOD,ID,L,INDIAN,INDIA,352.621000000000,0,352.621000000000,"0.0,23"
02-27-26,ALII,ANCARA LOGISTICS INDONESIA Tbk,ANINDITHA ANESTYA BAKRIE,ID,L,INDONESIAN,INDONESIA,308.612000000000,0,308.612000000000,"1.0,95"
02-27-26,ALII,ANCARA LOGISTICS INDONESIA Tbk,PLENTITUDE FUND SPC,MF,A,,CAYMAN ISLANDS,244.958000000000,0,244.958000000000,"1.0,55"
02-27-26,ALII,ANCARA LOGISTICS INDONESIA Tbk,INFINITUDE GLOBAL FUND VCC,CP,A,,MAURITIUS,231.742000000000,0,231.742000000000,"1.0,46"
02-27-26,ALKA,ALAKASA INDUSTRINDO Tbk,GESIT PERKASA,CP,L,,,0,425.3930.555,425.3930.555,"83.0,79"
02-27-26,ALKA,ALAKASA INDUSTRINDO Tbk,PT. SELARAS INVESTAMA GLOBALINDO,CP,L,,INDONESIA,14.369000000000,0,14.369000000000,"2.0,83"
02-27-26,ALKA,ALAKASA INDUSTRINDO Tbk,ANDREW PASCALIS ADJIPUTRO,ID,L,INDONESIAN,INDONESIA,12.5000000000,0,12.5000000000,"2.0,46"
02-27-26,ALKA,ALAKASA INDUSTRINDO Tbk,AGNESRI MAHARLYN FIRANI PUTRI,ID,L,INDONESIAN,INDONESIA,12.5000000000,0,12.5000000000,"2.0,46"
02-27-26,ALKA,ALAKASA INDUSTRINDO Tbk,SANTINILESTARI LOKAPRIMA,CP,L,,,0,8.142000000000,8.142000000000,1.0000000
02-27-26,ALMI,ALUMINDO LIGHT METAL INDUSTRY Tbk,PT HUSIN INVESTAMA,CP,L,,INDONESIA,3.118000000000,2.506.865.142,2.509.983.942,"65.0,78"
02-27-26,ALMI,ALUMINDO LIGHT METAL INDUSTRY Tbk,PT ALIM INVESTINDO,CP,L,,INDONESIA,0,600.020.374,600.020.374,"0.0,72"
02-27-26,ALMI,ALUMINDO LIGHT METAL INDUSTRY Tbk,PT GUNA INVESTINDO,CP,L,,INDONESIA,0,330.08000000000,330.08000000000,"8.0,65"
02-27-26,ALMI,ALUMINDO LIGHT METAL INDUSTRY Tbk,MARINDO INVESTAMA,CP,L,,,0,93.4590.476,93.4590.476,"2.0,45"
02-27-26,ALMI,ALUMINDO LIGHT METAL INDUSTRY Tbk,PRAKINDO INVESTAMA PT,,,,,0,38.43800000004,38.43800000004,1.000001
02-27-26,ALTO,TRI BANYAN TIRTA Tbk,PT FIKASA BINTANG CEMERLANG,CP,L,,INDONESIA,798.63300000008,0,798.63300000008,"36.0,44"
02-27-26,ALTO,TRI BANYAN TIRTA Tbk,"TIRTAMAS ANGGADA, PT",CP,L,,INDONESIA,356.130.919,0,356.130.919,"0.0,25"
02-27-26,ALTO,TRI BANYAN TIRTA Tbk,PT TRIMEGAH SEKURITAS INDONESIA TBK,SC,L,,INDONESIA,210.8320.443,0,210.8320.443,"0.0,62"
02-27-26,ALTO,TRI BANYAN TIRTA Tbk,PERSERO DANAREKSA PT a/c SPECIAL,CP,L,,INDONESIA,149.4370.339,0,149.4370.339,"0.0,82"
02-27-26,ALTO,TRI BANYAN TIRTA Tbk,IRENE THESMAN,ID,L,INDONESIAN,,108.7900000006,0,108.7900000006,"4.0,96"
02-27-26,ALTO,TRI BANYAN TIRTA Tbk,LIONG JUEN FAT,ID,L,INDONESIAN,,73.914000000000,0,73.914000000000,"3.0,37"
02-27-26,ALTO,TRI BANYAN TIRTA Tbk,IR. BUDIJANTO SETIAWAN,ID,L,INDONESIAN,INDONESIA,70.615000000000,0,70.615000000000,"0.0,22"
02-27-26,ALTO,TRI BANYAN TIRTA Tbk,DRS JOSEPH SUSILO,ID,L,INDONESIAN,INDONESIA,47.605000000000,0,47.605000000000,"2.0,17"
02-27-26,ALTO,TRI BANYAN TIRTA Tbk,BHAKTI SALIM,ID,L,INDONESIAN,INDONESIA,46.9000000000,0,46.9000000000,"2.0,14"
02-27-26,ALTO,TRI BANYAN TIRTA Tbk,ANTONIUS ANDI SUSANTO,ID,L,INDONESIAN,INDONESIA,44.805000000000,0,44.805000000000,2.000004
02-27-26,ALTO,TRI BANYAN TIRTA Tbk,SOEGIANTO,ID,L,INDONESIAN,INDONESIA,37.462000000000,0,37.462000000000,"1.0,71"
02-27-26,ALTO,TRI BANYAN TIRTA Tbk,PT.TUDUNG BERSAMA TIRTA,CP,L,,INDONESIA,30.67000000000,0,30.67000000000,1.0000000
02-27-26,ALTO,TRI BANYAN TIRTA Tbk,IR. D. SAHARDONO AMIARSO,ID,L,INDONESIAN,,25.000000000,0,25.000000000,"1.0,14"
02-27-26,AMAG,ASURANSI MULTI ARTHA GUNA Tbk,FAIRFAX ASIA LIMITED,CP,A,,BARBADOS,0,04-01-42,04-01-42,80.0000000
02-27-26,AMAG,ASURANSI MULTI ARTHA GUNA Tbk,"BANK PAN INDONESIA TBK, PT",IB,L,,INDONESIA,388.000000000,0,388.000000000,"7.0,76"
02-27-26,AMAG,ASURANSI MULTI ARTHA GUNA Tbk,DANA PENSIUN KARYAWAN PANIN BANK,PF,L,,INDONESIA,210.0190.533,0,210.0190.533,"0.0,20"
02-27-26,AMAG,ASURANSI MULTI ARTHA GUNA Tbk,"PANINVEST TBK, PT",CP,L,,INDONESIA,188.2330.921,0,188.2330.921,"3.0,76"
02-27-26,AMAG,ASURANSI MULTI ARTHA GUNA Tbk,PT Asuransi Multi Artha Guna,IS,L,,INDONESIA,55.806000000000,0,55.806000000000,"0.0,12"
02-27-26,AMAN,MAKMUR BERKAH AMANDA Tbk,PT GRIYA PRIMA AMANDA (GPA),,,,,0,3.158.500.000,3.158.500.000,"81.0,54"
02-27-26,AMAN,MAKMUR BERKAH AMANDA Tbk,JOHAN TEDJA SURYA,ID,L,INDONESIAN,INDONESIA,159.869000000000,15.665000000000,175.534000000000,"4.0,53"
02-27-26,AMAN,MAKMUR BERKAH AMANDA Tbk,EDWARD SAMULA TOARI,ID,L,INDONESIAN,INDONESIA,160.02000000000,0,160.02000000000,"4.0,13"
02-27-26,AMAN,MAKMUR BERKAH AMANDA Tbk,SIAUW JENNICE MARIA,ID,L,INDONESIAN,INDONESIAN,0,114.335000000000,114.335000000000,"2.0,95"
02-27-26,AMAN,MAKMUR BERKAH AMANDA Tbk,F. IRENE FANCY,ID,L,INDONESIAN,INDONESIA,84.59000000000,0,84.59000000000,"2.0,18"
02-27-26,AMAN,MAKMUR BERKAH AMANDA Tbk,ANDIERSEN,ID,L,INDONESIAN,INDONESIA,53.127000000000,0,53.127000000000,"1.0,37"
02-27-26,AMAN,MAKMUR BERKAH AMANDA Tbk,EDDI TJENDANA,ID,L,INDONESIAN,INDONESIA,43.933000000000,0,43.933000000000,"1.0,13"
02-27-26,AMAR,BANK AMAR INDONESIA Tbk,TOLARAM PTE. LTD.,CP,A,,"VIRGIN ISLANDS, BRITISH",13.832.054.873,0,13.832.054.873,"0.0,25"
02-27-26,AMAR,BANK AMAR INDONESIA Tbk,JAGAT RAYA IMAJINASI PT,CP,L,,INDONESIA,1.210.726.588,0,1.210.726.588,"6.0,59"
02-27-26,AMAR,BANK AMAR INDONESIA Tbk,BANK OF SINGAPORE LIMITED,IB,A,,SINGAPORE,1.086.653.690,0,1.086.653.690,"5.0,91"
02-27-26,AMAR,BANK AMAR INDONESIA Tbk,"SBI HOLDINGS, INC.",CP,A,,JAPAN,1.035.714.286,0,1.035.714.286,"5.0,63"
02-27-26,AMAR,BANK AMAR INDONESIA Tbk,PT BANK AMAR INDONESIA TBK,IB,L,,INDONESIA,367.4210.455,0,367.4210.455,2.0000000
02-27-26,AMAR,BANK AMAR INDONESIA Tbk,PT. MARVEL INVESTAMA ASIA,CP,L,,INDONESIA,0,183.811000000000,183.811000000000,1.0000000
02-27-26,AMFG,ASAHIMAS FLAT GLASS Tbk,AGC Inc.,CP,A,,JAPAN,20.38000000000,172.86000000000,193.24000000000,"44.0,53"
02-27-26,AMFG,ASAHIMAS FLAT GLASS Tbk,PT. RODAMAS,CP,L,,INDONESIA,8.417000000000,172.26000000000,180.677000000000,"41.0,63"
02-27-26,AMFG,ASAHIMAS FLAT GLASS Tbk,DBS VICKERS SECS SINGAPORE (PTE) LTD A/C CLIENTS,SC,A,,SINGAPORE,8.265000000000,0,8.265000000000,1.0000000
02-27-26,AMFG,ASAHIMAS FLAT GLASS Tbk,ANDY TANUJAYA,ID,L,INDONESIAN,INDONESIA,7.43000000000,0,7.43000000000,"1.0,71"
02-27-26,AMFG,ASAHIMAS FLAT GLASS Tbk,LIEM TJEN HUNG,ID,L,INDONESIAN,INDONESIA,6.458000000000,0,6.458000000000,"1.0,49"
02-27-26,AMIN,ATELIERS MECANIQUES D`INDONESIE Tbk,SPHERE CORPORATION SDN.BHD.,CP,A,,MALAYSIA,17.438000000000,613.2000000000,630.638000000000,"58.0,39"
02-27-26,AMIN,ATELIERS MECANIQUES D`INDONESIE Tbk,CHONG KIM KONG,ID,A,MALAYSIAN,MALAYSIA,109.2000000000,0,109.2000000000,"10.0,11"
02-27-26,AMIN,ATELIERS MECANIQUES D`INDONESIE Tbk,CHONG KIM LEONG,ID,A,MALAYSIAN,MALAYSIAN,0,75.6000000000,75.6000000000,7.0000000
02-27-26,AMIN,ATELIERS MECANIQUES D`INDONESIE Tbk,RUDY SUSANTO,ID,L,INDONESIAN,INDONESIAN,0,42.000000000,42.000000000,"3.0,89"
02-27-26,AMIN,ATELIERS MECANIQUES D`INDONESIE Tbk,LAI KIM TENG,ID,A,MALAYSIAN,MALAYSIA,27.555000000000,0,27.555000000000,"2.0,55"
02-27-26,AMIN,ATELIERS MECANIQUES D`INDONESIE Tbk,VICTORIA,ID,L,INDONESIAN,INDONESIA,24.775000000000,0,24.775000000000,"0.0,29"
02-27-26,AMIN,ATELIERS MECANIQUES D`INDONESIE Tbk,LIM PEEK CHIN,ID,A,MALAYSIAN,MALAYSIA,20.000000000,0,20.000000000,"1.0,85"
02-27-26,AMIN,ATELIERS MECANIQUES D`INDONESIE Tbk,JEF CHARLES H. BOEDT,ID,A,BELGIAN,BELGIUM,18.152000000000,0,18.152000000000,"1.0,68"
02-27-26,AMIN,ATELIERS MECANIQUES D`INDONESIE Tbk,DONAL MANIK,ID,L,INDONESIAN,,11.998000000000,0,11.998000000000,"1.0,11"
02-27-26,AMIN,ATELIERS MECANIQUES D`INDONESIE Tbk,MAYBANK SECURITIES PTE. LTD.,SC,A,,SINGAPORE,11.901000000000,0,11.901000000000,1.0000000
02-27-26,AMMN,AMMAN MINERAL INTERNASIONAL Tbk,PT SUMBER GEMILANG PERSADA,CP,L,,INDONESIA,23.332.191.394,0,23.332.191.394,"32.0,17"
02-27-26,AMMN,AMMAN MINERAL INTERNASIONAL Tbk,PT MEDCO ENERGI INTERNASIONAL TBK,CP,L,,INDONESIA,15.167.510.552,0,15.167.510.552,"0.0,92"
02-27-26,AMMN,AMMAN MINERAL INTERNASIONAL Tbk,PT AP INVESTMENT,CP,L,,INDONESIA,11.204.034.620,0,11.204.034.620,"15.0,45"
02-27-26,AMMN,AMMAN MINERAL INTERNASIONAL Tbk,PESONA SUKSES CEMERLANG,CP,L,,INDONESIA,4.558.377.112,0,4.558.377.112,"0.0,29"
02-27-26,AMMN,AMMAN MINERAL INTERNASIONAL Tbk,SAJIR 9 LLC,CP,A,,UNITED STATES,3.871.783.968,0,3.871.783.968,"5.0,34"
02-27-26,AMMN,AMMAN MINERAL INTERNASIONAL Tbk,PT KEMILAU INVESTAMA MAKMUR,CP,L,,INDONESIA,2.856.070.404,0,2.856.070.404,"3.0,94"
02-27-26,AMMN,AMMAN MINERAL INTERNASIONAL Tbk,"KEMILAU SINAR LESTARI, PT",CP,L,,INDONESIA,1.907.770.954,0,1.907.770.954,"2.0,63"
02-27-26,AMMN,AMMAN MINERAL INTERNASIONAL Tbk,21 INTERNATIONAL VENTURE SPC,OT,A,,CAYMAN ISLANDS,1.806.649.600,0,1.806.649.600,"2.0,49"
02-27-26,AMMN,AMMAN MINERAL INTERNASIONAL Tbk,VANECK GOLD MINERS ETF,MF,A,,UNITED STATES,772.088000000000,0,772.088000000000,1.000006
02-27-26,AMMS,AGUNG MENJANGAN MAS Tbk,RADIANT RUBY COMPANY LTD,CP,A,,"VIRGIN ISLANDS, BRITISH",630.0010.369,0,630.0010.369,51.0000000
02-27-26,AMMS,AGUNG MENJANGAN MAS Tbk,PT MANDARA MAS SEMESTA,CP,L,,INDONESIA,358.2360.131,0,358.2360.131,29.0000000
02-27-26,AMMS,AGUNG MENJANGAN MAS Tbk,ABRAHAM TEDJANEGARA,ID,L,INDONESIAN,INDONESIA,37.607000000000,0,37.607000000000,3.000004
02-27-26,AMMS,AGUNG MENJANGAN MAS Tbk,DIAZ KURNIAWAN,ID,L,INDONESIAN,INDONESIA,12.523000000000,0,12.523000000000,1.000001
02-27-26,AMOR,ASHMORE ASSET MANAGEMENT INDONESIA Tbk,ASHMORE INVESTMENT MANAGEMENT LIMITED,CP,A,,,0,1.334.120.000,1.334.120.000,60.000004
02-27-26,AMOR,ASHMORE ASSET MANAGEMENT INDONESIA Tbk,PT ADIKARSA SARANA,CP,L,,INDONESIA,289.921000000000,0,289.921000000000,13.000005
02-27-26,AMOR,ASHMORE ASSET MANAGEMENT INDONESIA Tbk,RONALDUS GANDAHUSADA IR,ID,L,INDONESIAN,INDONESIA,140.000000000,0,140.000000000,6.0000000
02-27-26,AMOR,ASHMORE ASSET MANAGEMENT INDONESIA Tbk,FX EDDY HARTANTO SH,ID,L,INDONESIAN,INDONESIA,125.2000000000,0,125.2000000000,"5.0,63"
02-27-26,AMOR,ASHMORE ASSET MANAGEMENT INDONESIA Tbk,ARIEF CAHYADI WANA,ID,L,INDONESIAN,INDONESIA,120.000000000,0,120.000000000,5.0000000
02-27-26,AMOR,ASHMORE ASSET MANAGEMENT INDONESIA Tbk,PT ASHMORE ASSET MANAGEMENT INDONESIA TBK,SC,L,,INDONESIA,23.738000000000,0,23.738000000000,1.000007
02-27-26,AMRT,SUMBER ALFARIA TRIJAYA Tbk,PT SIGMANTARA ALFINDO,CP,L,,INDONESIA,14.486.315.659,6.352.935.400,20.839.251.059,"50.0,19"
02-27-26,AMRT,SUMBER ALFARIA TRIJAYA Tbk,MITSUBISHI CORPORATION,CP,A,,JAPAN,2.034.681.026,0,2.034.681.026,4.0000000
02-27-26,AMRT,SUMBER ALFARIA TRIJAYA Tbk,JONATHAN CHANG,ID,L,INDONESIAN,INDONESIA,1.996.981.700,0,1.996.981.700,"4.0,81"
02-27-26,AMRT,SUMBER ALFARIA TRIJAYA Tbk,"YSW&CO., LTD.",CP,A,,JAPAN,1.720.909.474,0,1.720.909.474,"4.0,14"
02-27-26,AMRT,SUMBER ALFARIA TRIJAYA Tbk,PT. AMANDA CIPTA PERSADA,CP,L,,INDONESIA,01-06-46,0,01-06-46,3.0000000
02-27-26,AMRT,SUMBER ALFARIA TRIJAYA Tbk,"HSBC-FUND SERVICES, THE OVERLOOK PARTNERS FUND L.P.",MF,A,,UNITED KINGDOM,1.239.481.800,0,1.239.481.800,"2.0,98"
02-27-26,AMRT,SUMBER ALFARIA TRIJAYA Tbk,EMPLOYEES PROVIDENT FUND BOARD,PF,A,,MALAYSIA,755.733000000000,0,755.733000000000,"0.0,82"
02-27-26,AMRT,SUMBER ALFARIA TRIJAYA Tbk,FIDELITY INVESTMENT TRUST: FIDELITY SERIES EMERGING MARKETS OPPORTUNITIES FUND,MF,A,,UNITED STATES,705.3000000000,0,705.3000000000,1.0000000
02-27-26,AMRT,SUMBER ALFARIA TRIJAYA Tbk,DJOKO SUSANTO,ID,L,INDONESIAN,INDONESIA,439.204000000000,0,439.204000000000,1.000006
02-27-26,ANDI,ANDIRA AGRO Tbk,CENTRAL ENERGI PRATAMA,CP,L,,,0,04-30-50,04-30-50,"49.0,73"
02-27-26,ANDI,ANDIRA AGRO Tbk,PT. ANUGERAH PERKASA SEMESTA,CP,L,,INDONESIA,699.97000000000,0,699.97000000000,"7.0,49"
02-27-26,ANDI,ANDIRA AGRO Tbk,EDY SUWARNO AL JAP L SING,ID,L,INDONESIAN,,331.809000000000,0,331.809000000000,"3.0,55"
02-27-26,ANDI,ANDIRA AGRO Tbk,REKSA DANA EMCO MANTAP,MF,L,,INDONESIA,223.72000000000,0,223.72000000000,"2.0,39"
02-27-26,ANDI,ANDIRA AGRO Tbk,REKSA DANA MINNA PADI PRINGGONDANI SAHAM,MF,L,,INDONESIA,216.9860.186,0,216.9860.186,"0.0,32"
02-27-26,ANDI,ANDIRA AGRO Tbk,PT MINNA PADI INVESTAMA SEKURITAS TBK,SC,L,,INDONESIA,215.954000000000,0,215.954000000000,"2.0,31"
02-27-26,ANDI,ANDIRA AGRO Tbk,EVELINE LISTIJOSUPUTRO,ID,L,INDONESIAN,,172.212000000000,0,172.212000000000,"1.0,84"
02-27-26,ANDI,ANDIRA AGRO Tbk,FRANCIS INDARTO,ID,L,INDONESIAN,INDONESIA,165.588000000000,0,165.588000000000,"1.0,77"
02-27-26,ANDI,ANDIRA AGRO Tbk,REKSA DANA MINNA PADI PASOPATI SAHAM,MF,L,,INDONESIA,153.1410.216,0,153.1410.216,"1.0,64"
02-27-26,ANDI,ANDIRA AGRO Tbk,REKSA DANA SUCORINVEST SHARIA EQUITY FUND,MF,L,,INDONESIA,139.131000000000,0,139.131000000000,"1.0,49"
02-27-26,ANDI,ANDIRA AGRO Tbk,DJONI,ID,L,INDONESIAN,INDONESIA,103.302000000000,0,103.302000000000,1.0000000
02-27-26,ANDI,ANDIRA AGRO Tbk,REKSA DANA EMCO GROWTH FUND,MF,L,,INDONESIA,102.856000000000,0,102.856000000000,1.0000000
02-27-26,ANJT,AUSTINDO NUSANTARA JAYA Tbk,FIRST RESOURCES LIMITED,CP,A,,SINGAPORE,3.217.218.477,0,3.217.218.477,"0.0,92"
02-27-26,ANJT,AUSTINDO NUSANTARA JAYA Tbk,CILIANDRA PERKASA,CP,L,,INDONESIA,82.3040.646,0,82.3040.646,"2.0,45"
02-27-26,ANTM,ANEKA TAMBANG Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT MINERAL INDUSTRI INDONESIA,CP,L,,INDONESIA,0,15.619.999.999,15.619.999.999,65.0000000
02-27-26,APEX,APEXINDO PRATAMA DUTA Tbk,PT ASERRA CAPITAL,CP,L,,INDONESIA,1.126.374.177,0,1.126.374.177,"31.0,76"
02-27-26,APEX,APEXINDO PRATAMA DUTA Tbk,UOB KAY HIAN (HONG KONG) LTD,SC,A,,HONG KONG,771.356000000000,0,771.356000000000,"21.0,75"
02-27-26,APEX,APEXINDO PRATAMA DUTA Tbk,AUGUSTA INVESTMENTS I PTE.LTD. ID134190500001,CP,A,,SINGAPORE,220.767000000000,0,220.767000000000,"0.0,23"
02-27-26,APEX,APEXINDO PRATAMA DUTA Tbk,DAAZ BARA LESTARI PT,CP,L,,INDONESIA,157.3090000034,0,157.3090000034,"4.0,44"
02-27-26,APEX,APEXINDO PRATAMA DUTA Tbk,Vistra Trust (Singapore) PTE. Limited,CP,A,,SINGAPORE,86.9850000027,0,86.9850000027,"2.0,45"
02-27-26,APEX,APEXINDO PRATAMA DUTA Tbk,RISMA PURBA,ID,L,INDONESIAN,INDONESIA,82.682000000000,0,82.682000000000,"2.0,33"
02-27-26,APEX,APEXINDO PRATAMA DUTA Tbk,PEAK SEKURITAS INDONESIA PT,SC,L,,INDONESIA,61.5430.339,0,61.5430.339,"1.0,74"
02-27-26,APEX,APEXINDO PRATAMA DUTA Tbk,DBS BANK LTD.,IB,A,,SINGAPORE,53.197000000000,0,53.197000000000,1.0000000
02-27-26,APEX,APEXINDO PRATAMA DUTA Tbk,HERTECH KHARISMA PT,,,,,0,48.6610.832,48.6610.832,"1.0,37"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,"PAN PACIFIC INVESTAMA, PT",CP,L,,INDONESIA,2.385.192.322,0,2.385.192.322,"0.0,27"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,PT PACIFIC INDOCORPORA,CP,L,,INDONESIA,1.107.792.332,0,1.107.792.332,"9.0,41"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,PT PAN PACIFIC INVESTAMA,CP,L,,INDONESIA,887.0320.733,0,887.0320.733,"7.0,54"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,PT ASTANA BERKAT INDONESIA,CP,L,,INDONESIA,578.86000000000,0,578.86000000000,"0.0,92"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,PT. BARA SEJAHTERA SUKSES,CP,L,,INDONESIA,485.054000000000,0,485.054000000000,"0.0,12"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,PT SUMBER TEKNOLOGI MULIA,CP,L,,INDONESIA,455.106000000000,0,455.106000000000,"3.0,87"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,"ZED UTAMA PERSADA, PT",CP,L,,INDONESIA,452.069000000000,0,452.069000000000,"3.0,84"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,EASTERN PEAK GROUP CORPORATION,OT,A,,"VIRGIN ISLANDS, BRITISH",450.617000000000,0,450.617000000000,"3.0,83"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,PT. ALANA CIPTA SELARAS,CP,L,,INDONESIA,428.868000000000,0,428.868000000000,"3.0,64"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,PT TIRTA CITRA SOLUSI,CP,L,,INDONESIA,417.009000000000,0,417.009000000000,"3.0,54"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,BANQUE PICTET AND CIE SA,IB,A,,SWITZERLAND,386.547000000000,0,386.547000000000,"0.0,29"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,PT. MEGAH ANGKASA PERKASA,CP,L,,INDONESIA,339.2980.325,0,339.2980.325,"2.0,88"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,PT PACIFIC SEKURITAS INDONESIA,SC,L,,INDONESIA,306.9000000000,0,306.9000000000,"2.0,61"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,PT. Askar Pelangi Abadi,CP,L,,INDONESIA,283.262000000000,0,283.262000000000,"2.0,41"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,PT ARIMA KARYA PERSADA,CP,L,,INDONESIA,261.265000000000,0,261.265000000000,"0.0,22"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,POLAR INVESTMENT CORPORATION,CP,A,,MARSHALL ISLANDS,207.447000000000,0,207.447000000000,"1.0,76"
02-27-26,APIC,PACIFIC STRATEGIC FINANCIAL Tbk,PT.Pacific Indocorpora Indonesia,CP,L,,INDONESIA,174.6420.561,0,174.6420.561,"1.0,48"
02-27-26,APII,ARITA PRIMA INDONESIA Tbk,"ARITA GLOBAL,PT",CP,L,,INDONESIA,0,622.214000000000,622.214000000000,"57.0,84"
02-27-26,APII,ARITA PRIMA INDONESIA Tbk,"ARITA ENGINEERING, SDN BHD",,,,,0,151.125000000000,151.125000000000,14.000005
02-27-26,APII,ARITA PRIMA INDONESIA Tbk,"Fajar Untung Sdn,Bhd",OT,A,,MALAYSIA,51.296000000000,0,51.296000000000,"4.0,77"
02-27-26,APII,ARITA PRIMA INDONESIA Tbk,"Bangga Kencana Sdn,Bhd",OT,A,,MALAYSIA,42.75000000000,0,42.75000000000,"3.0,97"
02-27-26,APII,ARITA PRIMA INDONESIA Tbk,PHILLIP SECURITIES PTE LTD,SC,A,,SINGAPORE,34.66000000000,0,34.66000000000,"0.0,22"
02-27-26,APII,ARITA PRIMA INDONESIA Tbk,LOW YEW LEAN,ID,L,MALAYSIAN,,33.486000000000,26.659000000000,60.146000000000,"5.0,59"
